exon_id,filename_of_origin,nmd_classification
exon:chr11:796087-796253:-,UPF1_HepG2_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr11:796108-796253:-,UPF1_HepG2_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr11:796114-796253:-,UPF1_HepG2_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr11:82641199-82641316:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr11:82641199-82641316:+,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr11:82989769-82989872:-,ipsc_npc_mn_regression_targets.csv,Exclusion causes NMD (annotated)
exon:chr11:82996596-82996698:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr11:86037555-86037718:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Inclusion causes NMD (annotated)
exon:chr11:86037555-86037718:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Inclusion causes NMD (annotated)
exon:chr11:893427-893519:-,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr11:93483512-93483610:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr11:96121859-96121993:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr12:100656042-100656187:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr12:100656042-100656187:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr12:100657275-100657470:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr12:100657275-100657671:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exclusion causes NMD (annotated)
exon:chr12:100657275-100657671:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exclusion causes NMD (annotated)
exon:chr12:102558216-102558386:+,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr12:102572370-102572548:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr12:102572370-102572548:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr12:102576327-102576405:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr12:1035962-1036112:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr12:104347192-104347312:-,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr12:104347192-104347312:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr12:104370696-104370838:+,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr12:105548366-105548480:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr12:105550504-105550570:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr12:109112656-109112677:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr12:109112656-109112677:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr12:109527814-109528012:-,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr12:109907320-109907533:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr12:109999048-109999134:-,correlated_actual_filtered_targets.csv,Inclusion causes NMD (annotated)
exon:chr12:11036753-11036874:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr12:11036753-11036874:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr12:110936625-110936664:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr12:111057641-111057761:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Inclusion causes NMD (found stop codon)
exon:chr12:111057641-111057761:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Inclusion causes NMD (found stop codon)
exon:chr12:112278137-112278279:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr12:112453857-112453994:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr12:112457487-112457685:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr12:112457544-112457685:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr12:112457560-112457685:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr12:112457560-112457698:+,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr12:11273609-11273779:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr12:115117718-115117777:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr12:115117718-115117777:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr12:118559306-118559423:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr12:118559306-118559423:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr12:120568989-120569137:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr12:120933087-120933240:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr12:121769030-121769242:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr12:121840545-121840610:+,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr12:122386890-122386928:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr12:122386890-122386928:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr12:122999259-122999275:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr12:122999259-122999275:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr12:123005051-123005128:-,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr12:123474334-123474495:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr12:123474334-123474495:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr12:124091979-124092032:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr12:124091979-124092032:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr12:124811955-124812179:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr12:124811955-124812179:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr12:124812093-124812179:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr12:124812093-124812179:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr12:125621208-125621410:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr12:132423718-132423820:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr12:133438919-133439011:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr12:133438919-133439011:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr12:133509299-133509391:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr12:1812052-1812148:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr12:1812052-1812148:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr12:21654104-21654149:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr12:25368371-25368494:-,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr12:27136426-27136529:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr12:27453487-27453534:+,ipsc_npc_mn_regression_targets.csv,Inclusion causes NMD (annotated)
exon:chr12:28351876-28351989:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr12:28351876-28351989:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr12:28378728-28378794:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr12:28378728-28378794:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr12:30872013-30872159:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr12:30873745-30873849:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr12:31265104-31265222:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr12:31457916-31458057:-,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr12:31457916-31458057:-,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr12:32123123-32123290:+,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr12:32709808-32709929:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr12:32890799-32890876:+,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr12:32890799-32890876:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr12:3973002-3973123:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr12:3973002-3973123:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr12:39740268-39740306:-,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr12:42778742-42778798:+,ipsc_npc_mn_regression_targets.csv,Exclusion causes NMD (found stop codon)
exon:chr12:4654948-4654998:+,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr12:4654948-4654998:+,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr12:48073276-48073398:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr12:49089782-49089945:-,correlated_actual_filtered_targets.csv,Exclusion causes NMD (annotated)
exon:chr12:49399526-49399635:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr12:49765011-49765073:+,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr12:49765011-49765073:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr12:49765011-49765073:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr12:50490633-50490755:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr12:50806188-50806236:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr12:50806188-50806236:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr12:51160860-51160936:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr12:51160860-51160936:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr12:51163812-51163939:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr12:51163812-51163939:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr12:514677-514730:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr12:518534-518587:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr12:53690214-53690335:+,correlated_actual_filtered_targets.csv,Inclusion causes NMD (annotated)
exon:chr12:53861589-53861627:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr12:54582299-54582380:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr12:54582299-54582380:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr12:55375558-55375729:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr12:55375558-55375729:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr12:56214023-56214233:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr12:56360811-56361036:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr12:56554410-56554454:+,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr12:57463017-57463089:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr12:57463017-57463089:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr12:58023062-58023225:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr12:64671460-64671583:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr12:6837092-6837167:+,correlated_actual_filtered_targets.csv,Exclusion causes NMD (annotated)
exon:chr12:70206558-70206657:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr12:70206558-70206657:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr12:7084391-7084540:+,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr12:7261773-7261832:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr12:7261773-7261832:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr12:75763740-75763766:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr12:8852381-8853210:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr12:8852381-8853210:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr12:89744365-89744802:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr12:89853793-89853815:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr12:89853793-89853815:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr12:94253095-94253218:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Inclusion causes NMD (annotated)
exon:chr12:94253095-94253218:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Inclusion causes NMD (annotated)
exon:chr12:95387946-95388033:-,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr12:95434252-95434373:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr12:95456626-95456663:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr12:95650926-95651015:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr12:96397616-96397698:-,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr12:96397616-96397698:-,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr12:96397616-96397759:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr12:97301382-97301634:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr13:100909849-100909927:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr13:103422362-103422436:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr13:103422362-103422436:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr13:111546632-111546740:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr13:114265311-114265377:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr13:115051777-115051875:+,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr13:20279802-20279971:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr13:20436539-20436606:-,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr13:25439011-25439136:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr13:25439011-25439136:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr13:31195210-31195376:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr13:35743124-35743132:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr13:37584689-37584792:-,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr13:37584689-37584792:-,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr13:37622701-37622736:-,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr13:39596463-39596549:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr13:39608268-39608333:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr13:39608268-39608333:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr13:41835792-41835961:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr13:42795400-42795530:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr13:42795400-42795530:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr13:45115230-45115388:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr13:52598142-52599073:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr13:52803461-52803566:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr13:52803461-52803566:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr13:53298132-53298245:-,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr13:53298132-53298245:-,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr13:78474656-78474789:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr14:100835424-100835595:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr14:100840473-100840581:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr14:100841620-100841687:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
