,dataset,ensembl_id,event_id,iteration,p_value,spearman_r,gene_name
2852402,Actual,ENSG00000171453,isoform1=junction:chr6:43480613-43481096:-|isoform2=junction:chr6:43480939-43481096:-@exon:chr6:43480807-43480938:-@junction:chr6:43480613-43480806:-,,0.008841944,0.462251254,POLR1C
2852410,Actual,ENSG00000145982,isoform1=junction:chr6:5369416-5431273:+|isoform2=junction:chr6:5369416-5404774:+@exon:chr6:5404775-5404934:+@junction:chr6:5404935-5431273:+,,0.103755151,0.421702098,FARS2
2852412,Actual,ENSG00000112208,isoform1=junction:chr6:57037609-57046829:+|isoform2=junction:chr6:57037609-57039000:+@exon:chr6:57039001-57039193:+@junction:chr6:57039194-57046829:+,,0.10690754,0.433012702,BAG2
2852419,Actual,ENSG00000082269,isoform1=junction:chr6:71191858-71200736:+|isoform2=junction:chr6:71191858-71195869:+@exon:chr6:71195870-71195947:+@junction:chr6:71195948-71200736:+,,0.187266443,0.390360029,FAM135A
2852424,Actual,ENSG00000188428,isoform1=junction:chr6:8026659-8041371:-|isoform2=junction:chr6:8027633-8041371:-@exon:chr6:8027440-8027632:-@junction:chr6:8026659-8027439:-,,0.006878903,0.612580037,BLOC1S5
2852425,Actual,ENSG00000239264,isoform1=junction:chr6:8026659-8041371:-|isoform2=junction:chr6:8027633-8041371:-@exon:chr6:8027440-8027632:-@junction:chr6:8026659-8027439:-,,0.111182406,0.38841917,TXNDC5
2852430,Actual,ENSG00000188994,isoform1=junction:chr6:87953330-87964367:+|isoform2=junction:chr6:87953330-87955220:+@exon:chr6:87955221-87955362:+@junction:chr6:87955363-87964367:+,,0.10220223,0.409945796,ZNF292
2852432,Actual,ENSG00000213204,isoform1=junction:chr6:88216167-88218137:+|isoform2=junction:chr6:88216167-88216598:+@novel_exon:chr6:88216599-88216626:+@junction:chr6:88216627-88218137:+,,0.024229215,0.478637161,C6orf165
2852433,Actual,ENSG00000111880,isoform1=junction:chr6:89479594-89554075:-|isoform2=junction:chr6:89511352-89554075:-@exon:chr6:89511283-89511351:-@junction:chr6:89479594-89511282:-,,0.15136644,0.404538914,RNGTT
2852435,Actual,ENSG00000135341,isoform1=junction:chr6:91226401-91228976:-|isoform2=junction:chr6:91228282-91228976:-@exon:chr6:91228166-91228281:-@junction:chr6:91226401-91228165:-,,0.006697788,0.572375433,MAP3K7
2852437,Actual,ENSG00000123552,isoform1=junction:chr6:99969024-99973939:+|isoform2=junction:chr6:99969024-99969590:+@novel_exon:chr6:99969591-99969676:+@junction:chr6:99969677-99973939:+,,0.16318121,0.429787996,USP45
2852439,Actual,ENSG00000087087,isoform1=junction:chr7:100473334-100478905:+|isoform2=junction:chr7:100473334-100478316:+@exon:chr7:100478317-100478390:+@junction:chr7:100478391-100478905:+,,0.145247485,-0.427345559,SRRT
2852443,Actual,ENSG00000105808,isoform1=junction:chr7:102178973-102279569:-|isoform2=junction:chr7:102279282-102279569:-@exon:chr7:102279161-102279281:-@junction:chr7:102178973-102279160:-,,0.054349111,-0.593295879,RASA4
2852448,Actual,ENSG00000135250,isoform1=junction:chr7:104844233-105029094:-|isoform2=junction:chr7:104909317-105029094:-@exon:chr7:104909253-104909316:-@junction:chr7:104844233-104909252:-,,0.116998322,0.527649284,SRPK2
2852452,Actual,ENSG00000075790,isoform1=junction:chr7:107253878-107258772:+|isoform2=junction:chr7:107253878-107254098:+@exon:chr7:107254099-107254177:+@junction:chr7:107254178-107258772:+,,0.054200817,-0.460943477,BCAP29
2852460,Actual,ENSG00000128513,isoform1=junction:chr7:124538429-124568868:-|isoform2=junction:chr7:124555701-124568868:-@exon:chr7:124555628-124555700:-@junction:chr7:124538429-124555627:-,,0.03496508,-0.565759818,POT1
2852466,Actual,ENSG00000146904,isoform1=junction:chr7:143104772-143105816:-|isoform2=junction:chr7:143105288-143105816:-@novel_exon:chr7:143105206-143105287:-@junction:chr7:143104772-143105205:-,,0.22286835,-0.4,EPHA1
2852467,Actual,ENSG00000196511,isoform1=junction:chr7:144320355-144380001:-|isoform2=junction:chr7:144345973-144380001:-@exon:chr7:144345900-144345972:-@junction:chr7:144320355-144345899:-,,0.121502919,0.522232968,TPK1
2852468,Actual,ENSG00000196511,isoform1=junction:chr7:144463045-144533059:-|isoform2=junction:chr7:144532712-144533059:-@exon:chr7:144532653-144532711:-@junction:chr7:144463045-144532652:-,,0.121502919,0.522232968,TPK1
2852479,Actual,ENSG00000122687,isoform1=junction:chr7:2275200-2279052:-|isoform2=junction:chr7:2278573-2279052:-@exon:chr7:2277650-2278572:-@junction:chr7:2275200-2277649:-,,0.005779586,0.445040715,FTSJ2
2852485,Actual,ENSG00000164548,isoform1=junction:chr7:23561460-23571407:-|isoform2=junction:chr7:23562052-23571407:-@exon:chr7:23561973-23562051:-@junction:chr7:23561460-23561972:-,,0.201876496,0.441149402,TRA2A
2852490,Actual,ENSG00000188732,isoform1=junction:chr7:23734533-23740404:+|isoform2=junction:chr7:23734533-23737810:+@exon:chr7:23737811-23737918:+@junction:chr7:23737919-23740404:+,,0.121502919,-0.522232968,FAM221A
2852491,Actual,ENSG00000105926,isoform1=junction:chr7:24690332-24703208:+|isoform2=junction:chr7:24690332-24701459:+@novel_exon:chr7:24701460-24701502:+@junction:chr7:24701503-24703208:+,,0.022861076,0.436398833,MPP6
2852492,Actual,ENSG00000122566,isoform1=junction:chr7:26230081-26232114:-|isoform2=junction:chr7:26230749-26232114:-@exon:chr7:26230613-26230748:-@junction:chr7:26230081-26230612:-,,0.037785684,-0.522663356,HNRNPA2B1
2852493,Actual,ENSG00000106080,isoform1=junction:chr7:30058740-30062280:-|isoform2=junction:chr7:30059921-30062280:-@exon:chr7:30059829-30059920:-@junction:chr7:30058740-30059828:-,,0.024573009,-0.513369027,FKBP14
2852500,Actual,ENSG00000122545,isoform1=junction:chr7:35840881-35872407:+|isoform2=junction:chr7:35840881-35871101:+@exon:chr7:35871102-35871644:+@junction:chr7:35871645-35872407:+,,0.086718297,0.514886954,7-Sep
2852501,Actual,ENSG00000122545,isoform1=junction:chr7:35840881-35872407:+|isoform2=junction:chr7:35840881-35871101:+@novel_exon:chr7:35871102-35871106:+@junction:chr7:35871107-35872407:+,,0.135357079,0.389992747,7-Sep
2852503,Actual,ENSG00000106605,isoform1=junction:chr7:43798334-43810736:+|isoform2=junction:chr7:43798334-43799615:+@exon:chr7:43799616-43799709:+@junction:chr7:43799710-43810736:+,,0.006121876,0.522957147,BLVRA
2852505,Actual,ENSG00000183696,isoform1=junction:chr7:48134425-48146469:+|isoform2=junction:chr7:48134425-48139266:+@exon:chr7:48139267-48139384:+@junction:chr7:48139385-48146469:+,,0.017413331,0.512940112,UPP1
2852506,Actual,ENSG00000183696,isoform1=junction:chr7:48134425-48146469:+|isoform2=junction:chr7:48134425-48141420:+@exon:chr7:48141421-48141467:+@junction:chr7:48141468-48146469:+,,0.047327282,0.460347157,UPP1
2852509,Actual,ENSG00000122512,isoform1=junction:chr7:6043690-6048627:-|isoform2=junction:chr7:6045663-6048627:-@exon:chr7:6045523-6045662:-@junction:chr7:6043690-6045522:-,,0.113937412,-0.480384461,PMS2
2852516,Actual,ENSG00000198039,isoform1=junction:chr7:64363798-64377958:+|isoform2=junction:chr7:64363798-64377407:+@exon:chr7:64377408-64377496:+@junction:chr7:64377497-64377958:+,,0.059616589,0.398535364,ZNF273
2852521,Actual,ENSG00000169919,isoform1=junction:chr7:65439692-65441001:-|isoform2=junction:chr7:65440059-65441001:-@exon:chr7:65439906-65440058:-@junction:chr7:65439692-65439905:-,,0.000323393,0.904534034,GUSB
2852526,Actual,ENSG00000106682,isoform1=junction:chr7:73604249-73609070:+|isoform2=junction:chr7:73604249-73604576:+@exon:chr7:73604577-73604636:+@junction:chr7:73604637-73609070:+,,0.044823724,0.431720598,EIF4H
2852533,Actual,ENSG00000106399,isoform1=junction:chr7:7680453-7712939:+|isoform2=junction:chr7:7680453-7681134:+@exon:chr7:7681135-7681336:+@junction:chr7:7681337-7712939:+,,0.04776605,0.606779876,RPA3
2852534,Actual,ENSG00000219545,isoform1=junction:chr7:7680453-7712939:+|isoform2=junction:chr7:7680453-7681134:+@exon:chr7:7681135-7681336:+@junction:chr7:7681337-7712939:+,,0.107069039,0.512391896,RPA3-AS1
2852536,Actual,ENSG00000219545,isoform1=junction:chr7:7713085-7841300:+|isoform2=junction:chr7:7713085-7715732:+@exon:chr7:7715733-7715839:+@junction:chr7:7715840-7841300:+,,0.063565815,0.459412722,RPA3-AS1
2852549,Actual,ENSG00000127989,isoform1=junction:chr7:91504079-91509970:-|isoform2=junction:chr7:91509428-91509970:-@exon:chr7:91509369-91509427:-@junction:chr7:91504079-91509368:-,,0.10690754,-0.433012702,MTERF
2852551,Actual,ENSG00000127993,isoform1=junction:chr7:92164285-92166164:+|isoform2=junction:chr7:92164285-92165747:+@novel_exon:chr7:92165748-92165788:+@junction:chr7:92165789-92166164:+,,0.244128682,-0.406181197,RBM48
2852554,Actual,ENSG00000004864,isoform1=junction:chr7:95818691-95820420:-|isoform2=junction:chr7:95818987-95820420:-@exon:chr7:95818893-95818986:-@junction:chr7:95818691-95818892:-,,0.121502919,-0.522232968,SLC25A13
2852568,Actual,ENSG00000154359,isoform1=junction:chr8:12594650-12595503:-|isoform2=junction:chr8:12594870-12595503:-@exon:chr8:12594781-12594869:-@junction:chr8:12594650-12594780:-,,0.084362118,-0.518200221,LONRF1
2852569,Actual,ENSG00000156831,isoform1=junction:chr8:126104201-126114558:+|isoform2=junction:chr8:126104201-126114255:+@exon:chr8:126114256-126114388:+@junction:chr8:126114389-126114558:+,,0.011182866,0.633768166,NSMCE2
2852570,Actual,ENSG00000156831,isoform1=junction:chr8:126104201-126114558:+|isoform2=junction:chr8:126104201-126114292:+@exon:chr8:126114293-126114388:+@junction:chr8:126114389-126114558:+,,0.009472327,0.56477639,NSMCE2
2852575,Actual,ENSG00000153310,isoform1=junction:chr8:130915597-130983188:-|isoform2=junction:chr8:130916832-130983188:-@exon:chr8:130916745-130916831:-@junction:chr8:130915597-130916744:-,,0.06126475,0.609721375,FAM49B
2852581,Actual,ENSG00000169398,isoform1=junction:chr8:141874499-141900641:-|isoform2=junction:chr8:141889737-141900641:-@exon:chr8:141889570-141889736:-@junction:chr8:141874499-141889569:-,,0.011807582,0.515548368,PTK2
2852591,Actual,ENSG00000078674,isoform1=junction:chr8:17830197-17842955:+|isoform2=junction:chr8:17830197-17840741:+@exon:chr8:17840742-17840798:+@junction:chr8:17840799-17842955:+,,0.123236396,0.449581198,PCM1
2852593,Actual,ENSG00000104613,isoform1=junction:chr8:19703309-19709159:+|isoform2=junction:chr8:19703309-19704904:+@novel_exon:chr8:19704905-19704944:+@junction:chr8:19704945-19709159:+,,0.102494767,0.397359707,INTS10
2852601,Actual,ENSG00000134014,isoform1=junction:chr8:27964301-27967886:+|isoform2=junction:chr8:27964301-27965429:+@exon:chr8:27965430-27965493:+@junction:chr8:27965494-27967886:+,,0.020556789,0.590168891,ELP3
2852603,Actual,ENSG00000157110,isoform1=junction:chr8:30402142-30416403:+|isoform2=junction:chr8:30402142-30407016:+@exon:chr8:30407017-30407102:+@junction:chr8:30407103-30416403:+,,0.058779871,0.440970831,RBPMS
2852604,Actual,ENSG00000157110,isoform1=junction:chr8:30416474-30428153:+|isoform2=junction:chr8:30416474-30423773:+@exon:chr8:30423774-30423877:+@junction:chr8:30423878-30428153:+,,0.041716362,-0.437523415,RBPMS
2852610,Actual,ENSG00000129691,isoform1=junction:chr8:37991065-37996333:+|isoform2=junction:chr8:37991065-37993185:+@exon:chr8:37993186-37993284:+@junction:chr8:37993285-37996333:+,,0.148108026,-0.40750167,ASH2L
2852612,Actual,ENSG00000175324,isoform1=junction:chr8:38034658-38065029:+|isoform2=junction:chr8:38034658-38050205:+@exon:chr8:38050206-38050313:+@junction:chr8:38050314-38065029:+,,0.086125565,-0.457855323,LSM1
2852616,Actual,ENSG00000131203,isoform1=junction:chr8:39771529-39773155:+|isoform2=junction:chr8:39771529-39771712:+@novel_exon:chr8:39771713-39771764:+@junction:chr8:39771765-39773155:+,,0.074210092,0.388201714,IDO1
2852619,Actual,ENSG00000070718,isoform1=junction:chr8:42010624-42015458:+|isoform2=junction:chr8:42010624-42012133:+@exon:chr8:42012134-42012478:+@junction:chr8:42012479-42015458:+,,0.020732377,0.682242292,AP3M2
2852623,Actual,ENSG00000120925,isoform1=junction:chr8:42716999-42725146:-|isoform2=junction:chr8:42720633-42725146:-@exon:chr8:42720559-42720632:-@junction:chr8:42716999-42720558:-,,0.189035154,-0.452601906,RNF170
2852624,Actual,ENSG00000168172,isoform1=junction:chr8:42852781-42857249:+|isoform2=junction:chr8:42852781-42855413:+@exon:chr8:42855414-42855419:+@junction:chr8:42855420-42857249:+,,0.117306803,0.5,HOOK3
2852627,Actual,ENSG00000168300,isoform1=junction:chr8:52746250-52758220:-|isoform2=junction:chr8:52752199-52758220:-@exon:chr8:52752007-52752198:-@junction:chr8:52746250-52752006:-,,0.150750457,0.405095747,PCMTD1
2852629,Actual,ENSG00000047249,isoform1=junction:chr8:54714457-54727221:-|isoform2=junction:chr8:54723778-54727221:-@exon:chr8:54723724-54723777:-@junction:chr8:54714457-54723723:-,,0.079850039,0.450591931,ATP6V1H
2852631,Actual,ENSG00000170791,isoform1=junction:chr8:57124397-57127156:+|isoform2=junction:chr8:57124397-57125320:+@exon:chr8:57125321-57125448:+@junction:chr8:57125449-57127156:+,,0.034979449,0.441418532,CHCHD7
2852632,Actual,ENSG00000170791,isoform1=junction:chr8:57124397-57127156:+|isoform2=junction:chr8:57124397-57125320:+@exon:chr8:57125321-57125468:+@junction:chr8:57125469-57127156:+,,0.000355839,0.592225929,CHCHD7
2852634,Actual,ENSG00000147316,isoform1=junction:chr8:6289108-6296473:+|isoform2=junction:chr8:6289108-6293568:+@exon:chr8:6293569-6293683:+@junction:chr8:6293684-6296473:+,,0.22286835,0.4,MCPH1
2852643,Actual,ENSG00000046889,isoform1=junction:chr8:69030880-69032430:+|isoform2=junction:chr8:69030880-69031666:+@exon:chr8:69031667-69031749:+@junction:chr8:69031750-69032430:+,,0.121502919,0.522232968,PREX2
2852649,Actual,ENSG00000104381,isoform1=junction:chr8:75262814-75272371:+|isoform2=junction:chr8:75262814-75263508:+@exon:chr8:75263509-75263556:+@junction:chr8:75263557-75272371:+,,0.201040359,0.417786374,GDAP1
2852653,Actual,ENSG00000076554,isoform1=junction:chr8:80831384-80942270:-|isoform2=junction:chr8:80915356-80942270:-@exon:chr8:80915234-80915355:-@junction:chr8:80831384-80915233:-,,0.006823483,-0.758392844,TPD52
2852657,Actual,ENSG00000133740,isoform1=junction:chr8:86129732-86132534:-|isoform2=junction:chr8:86131590-86132534:-@exon:chr8:86131465-86131589:-@junction:chr8:86129732-86131464:-,,0.017435384,0.462223868,E2F5
2852658,Actual,ENSG00000176731,isoform1=junction:chr8:86129732-86132534:-|isoform2=junction:chr8:86131590-86132534:-@exon:chr8:86131465-86131589:-@junction:chr8:86129732-86131464:-,,0.003449827,0.552136752,C8orf59
2852660,Actual,ENSG00000176731,isoform1=junction:chr8:86129732-86132534:-|isoform2=junction:chr8:86131593-86132534:-@exon:chr8:86131465-86131592:-@junction:chr8:86129732-86131464:-,,1.53E-05,0.547402597,C8orf59
2852662,Actual,ENSG00000176731,isoform1=junction:chr8:86129732-86132534:-|isoform2=junction:chr8:86131593-86132534:-@exon:chr8:86131552-86131592:-@junction:chr8:86129732-86131551:-,,0.000608616,0.557830405,C8orf59
2852663,Actual,ENSG00000104312,isoform1=junction:chr8:90770462-90777568:+|isoform2=junction:chr8:90770462-90775056:+@exon:chr8:90775057-90775210:+@junction:chr8:90775211-90777568:+,,0.040659289,-0.596423837,RIPK2
2852666,Actual,ENSG00000104325,isoform1=junction:chr8:91013790-91029351:+|isoform2=junction:chr8:91013790-91027768:+@exon:chr8:91027769-91027894:+@junction:chr8:91027895-91029351:+,,0.019002462,0.448344388,DECR1
2852672,Actual,ENSG00000104413,isoform1=junction:chr8:95690600-95718152:+|isoform2=junction:chr8:95690600-95704904:+@exon:chr8:95704905-95705055:+@junction:chr8:95705056-95718152:+,,0.024619649,0.477492372,ESRP1
2852678,Actual,ENSG00000136932,isoform1=junction:chr9:100672899-100675682:-|isoform2=junction:chr9:100675258-100675682:-@exon:chr9:100675155-100675257:-@junction:chr9:100672899-100675154:-,,0.138753076,-0.453425193,C9orf156
2852679,Actual,ENSG00000165138,isoform1=junction:chr9:101507958-101513310:-|isoform2=junction:chr9:101508377-101513310:-@novel_exon:chr9:101508342-101508376:-@junction:chr9:101507958-101508341:-,,0.113937412,-0.480384461,ANKS6
2852680,Actual,ENSG00000066697,isoform1=junction:chr9:103204639-103212838:+|isoform2=junction:chr9:103204639-103207450:+@exon:chr9:103207451-103207519:+@junction:chr9:103207520-103212838:+,,0.007106491,0.705084529,MSANTD3
2852683,Actual,ENSG00000095209,isoform1=junction:chr9:108484903-108536145:+|isoform2=junction:chr9:108484903-108510353:+@exon:chr9:108510354-108510471:+@junction:chr9:108510472-108536145:+,,0.113937412,0.480384461,TMEM38B
2852684,Actual,ENSG00000148143,isoform1=junction:chr9:109694831-109697783:+|isoform2=junction:chr9:109694831-109695455:+@exon:chr9:109695456-109695510:+@junction:chr9:109695511-109697783:+,,0.113937412,0.480384461,ZNF462
2852686,Actual,ENSG00000119328,isoform1=junction:chr9:111697970-111701475:+|isoform2=junction:chr9:111697970-111698587:+@exon:chr9:111698588-111698717:+@junction:chr9:111698718-111701475:+,,0.095414421,0.405057463,FAM206A
2852699,Actual,ENSG00000136940,isoform1=junction:chr9:125582916-125588894:-|isoform2=junction:chr9:125585477-125588894:-@exon:chr9:125585295-125585476:-@junction:chr9:125582916-125585294:-,,0.01844388,0.509009734,PDCL
2852702,Actual,ENSG00000136933,isoform1=junction:chr9:127970001-127990188:+|isoform2=junction:chr9:127970001-127982817:+@exon:chr9:127982818-127982979:+@junction:chr9:127982980-127990188:+,,0.016506246,-0.730116312,RABEPK
2852704,Actual,ENSG00000119487,isoform1=junction:chr9:128246863-128305337:-|isoform2=junction:chr9:128268697-128305337:-@exon:chr9:128268589-128268696:-@junction:chr9:128246863-128268588:-,,0.117771623,-0.499454248,MAPKAP1
2852705,Actual,ENSG00000169155,isoform1=junction:chr9:129567412-129594765:+|isoform2=junction:chr9:129567412-129571071:+@exon:chr9:129571072-129571194:+@junction:chr9:129571195-129594765:+,,0.222731517,-0.400108211,ZBTB43
2852711,Actual,ENSG00000175287,isoform1=junction:chr9:131698925-131702647:+|isoform2=junction:chr9:131698925-131700035:+@exon:chr9:131700036-131700057:+@junction:chr9:131700058-131702647:+,,0.082019776,0.546389993,PHYHD1
2852716,Actual,ENSG00000130723,isoform1=junction:chr9:134361570-134362553:+|isoform2=junction:chr9:134361570-134361867:+@novel_exon:chr9:134361868-134361928:+@junction:chr9:134361929-134362553:+,,0.117306803,0.5,PRRC2B
2852717,Actual,ENSG00000130723,isoform1=junction:chr9:134367648-134371126:+|isoform2=junction:chr9:134367648-134369791:+@exon:chr9:134369792-134369873:+@junction:chr9:134369874-134371126:+,,0.001288409,-0.618047935,PRRC2B
2852718,Actual,ENSG00000107290,isoform1=junction:chr9:135140373-135145001:-|isoform2=junction:chr9:135144877-135145001:-@exon:chr9:135144790-135144876:-@junction:chr9:135140373-135144789:-,,0.03550489,0.585540044,SETX
2852720,Actual,ENSG00000148399,isoform1=junction:chr9:140459059-140459536:-|isoform2=junction:chr9:140459411-140459536:-@exon:chr9:140459345-140459410:-@junction:chr9:140459059-140459344:-,,0.055822633,0.620063655,DPH7
2852722,Actual,ENSG00000080503,isoform1=junction:chr9:2161904-2181570:+|isoform2=junction:chr9:2161904-2170418:+@exon:chr9:2170419-2170472:+@junction:chr9:2170473-2181570:+,,0.021876216,-0.626783171,SMARCA2
2852729,Actual,ENSG00000197579,isoform1=junction:chr9:32544325-32552431:-|isoform2=junction:chr9:32550967-32552431:-@exon:chr9:32550772-32550966:-@junction:chr9:32544325-32550771:-,,0.130327014,-0.442150104,TOPORS
2852731,Actual,ENSG00000221829,isoform1=junction:chr9:35074492-35075275:-|isoform2=junction:chr9:35075080-35075275:-@exon:chr9:35074924-35075079:-@junction:chr9:35074492-35074923:-,,0.045315911,-0.477026393,FANCG
2852736,Actual,ENSG00000165304,isoform1=junction:chr9:36589650-36599390:+|isoform2=junction:chr9:36589650-36597218:+@exon:chr9:36597219-36597287:+@junction:chr9:36597288-36599390:+,,0.22286835,0.4,MELK
2852740,Actual,ENSG00000120158,isoform1=junction:chr9:4823620-4833153:+|isoform2=junction:chr9:4823620-4826857:+@exon:chr9:4826858-4827033:+@junction:chr9:4827034-4833153:+,,0.117306803,0.5,RCL1
2852746,Actual,ENSG00000147996,isoform1=junction:chr9:70467531-70473436:-|isoform2=junction:chr9:70472660-70473436:-@exon:chr9:70472572-70472659:-@junction:chr9:70467531-70472571:-,,0.0278378,-0.388855047,CBWD5
2852748,Actual,ENSG00000147996,isoform1=junction:chr9:70473475-70483187:-|isoform2=junction:chr9:70475490-70483187:-@exon:chr9:70475444-70475489:-@junction:chr9:70473475-70475443:-,,0.083695435,-0.407045789,CBWD5
2852751,Actual,ENSG00000196873,isoform1=junction:chr9:70873486-70879383:+|isoform2=junction:chr9:70873486-70874262:+@exon:chr9:70874263-70874350:+@junction:chr9:70874351-70879383:+,,0.07821044,0.452790211,CBWD3
2852752,Actual,ENSG00000196873,isoform1=junction:chr9:70874351-70879383:+|isoform2=junction:chr9:70874351-70875772:+@exon:chr9:70875773-70875912:+@junction:chr9:70875913-70879383:+,,0.178580802,-0.416025147,CBWD3
2852754,Actual,ENSG00000107077,isoform1=junction:chr9:7128237-7169797:+|isoform2=junction:chr9:7128237-7165237:+@exon:chr9:7165238-7165357:+@junction:chr9:7165358-7169797:+,,0.085504398,-0.569802882,KDM4C
2852760,Actual,ENSG00000106772,isoform1=junction:chr9:79469125-79520843:-|isoform2=junction:chr9:79501312-79520843:-@novel_exon:chr9:79501220-79501311:-@junction:chr9:79469125-79501219:-,,0.02529325,-0.696310624,PRUNE2
2852763,Actual,ENSG00000196730,isoform1=junction:chr9:90114055-90252857:+|isoform2=junction:chr9:90114055-90219868:+@exon:chr9:90219869-90220090:+@junction:chr9:90220091-90252857:+,,0.244128682,-0.406181197,DAPK1
2852767,Actual,ENSG00000187742,isoform1=junction:chr9:91947902-91953372:+|isoform2=junction:chr9:91947902-91949436:+@exon:chr9:91949437-91949645:+@junction:chr9:91949646-91953372:+,,0.111172953,0.46291005,SECISBP2
2852768,Actual,ENSG00000187742,isoform1=junction:chr9:91947902-91953372:+|isoform2=junction:chr9:91947902-91949553:+@novel_exon:chr9:91949554-91949645:+@junction:chr9:91949646-91953372:+,,0.10690754,0.433012702,SECISBP2
2852769,Actual,ENSG00000102384,isoform1=junction:chrX:100353529-100356046:+|isoform2=junction:chrX:100353529-100354797:+@exon:chrX:100354798-100355054:+@junction:chrX:100355055-100356046:+,,0.130574811,-0.408528585,CENPI
2852771,Actual,ENSG00000125962,isoform1=junction:chrX:101854776-101856391:+|isoform2=junction:chrX:101854776-101855847:+@exon:chrX:101855848-101855960:+@junction:chrX:101855961-101856391:+,,0.160516739,-0.432251417,ARMCX5
2852772,Actual,ENSG00000123562,isoform1=junction:chrX:102931980-102939608:-|isoform2=junction:chrX:102933529-102939608:-@exon:chrX:102933427-102933528:-@junction:chrX:102931980-102933426:-,,0.018022548,0.488504211,MORF4L2
2852773,Actual,ENSG00000123562,isoform1=junction:chrX:102931980-102939608:-|isoform2=junction:chrX:102933580-102939608:-@exon:chrX:102933427-102933579:-@junction:chrX:102931980-102933426:-,,0.036253524,0.448600308,MORF4L2
2852774,Actual,ENSG00000123562,isoform1=junction:chrX:102933529-102940098:-@exon:chrX:102933427-102933528:-@junction:chrX:102931980-102933426:-|isoform2=junction:chrX:102939658-102940098:-@exon:chrX:102939609-102939657:-@junction:chrX:102931980-102939608:-,,0.229198203,-0.418112362,MORF4L2
2852779,Actual,ENSG00000068366,isoform1=junction:chrX:108926605-108976367:-|isoform2=junction:chrX:108939426-108976367:-@exon:chrX:108939373-108939425:-@junction:chrX:108926605-108939372:-,,0.010078509,0.764093178,ACSL4
2852791,Actual,ENSG00000046651,isoform1=junction:chrX:13780564-13785245:+|isoform2=junction:chrX:13780564-13781863:+@exon:chrX:13781864-13781974:+@junction:chrX:13781975-13785245:+,,0.024174137,0.543381692,OFD1
2852792,Actual,ENSG00000203930,isoform1=junction:chrX:139846864-139854242:+|isoform2=junction:chrX:139846864-139850504:+@novel_exon:chrX:139850505-139850571:+@junction:chrX:139850572-139854242:+,,0.211824469,-0.388650165,LINC00632
2852799,Actual,ENSG00000169239,isoform1=junction:chrX:15706982-15715362:+|isoform2=junction:chrX:15706982-15711085:+@exon:chrX:15711086-15711181:+@junction:chrX:15711182-15715362:+,,0.1309156,0.511305121,CA5B
2852800,Actual,ENSG00000182287,isoform1=junction:chrX:15849692-15863501:-|isoform2=junction:chrX:15851648-15863501:-@exon:chrX:15851567-15851647:-@junction:chrX:15849692-15851566:-,,0.176757923,0.41761438,AP1S2
2852803,Actual,ENSG00000101868,isoform1=junction:chrX:24948667-25013921:+|isoform2=junction:chrX:24948667-24952197:+@novel_exon:chrX:24952198-24952260:+@junction:chrX:24952261-25013921:+,,0.22286835,0.4,POLA1
2852812,Actual,ENSG00000067445,isoform1=junction:chrX:54948725-54950883:+|isoform2=junction:chrX:54948725-54949010:+@exon:chrX:54949011-54950201:+@junction:chrX:54950202-54950883:+,,0.217194922,0.404519918,TRO
2852819,Actual,ENSG00000082458,isoform1=junction:chrX:69675114-69698999:+@exon:chrX:69699000-69699114:+@junction:chrX:69699115-69711956:+|isoform2=junction:chrX:69675114-69675636:+@exon:chrX:69675637-69675952:+@junction:chrX:69675953-69711956:+,,0.108864301,-0.447213596,DLG3
2852827,Actual,ENSG00000198157,isoform1=junction:chrX:80371841-80374228:-|isoform2=junction:chrX:80373988-80374228:-@novel_exon:chrX:80373931-80373987:-@junction:chrX:80371841-80373930:-,,0.10690754,0.433012702,HMGN5
2852833,Actual,ENSG00000012817,isoform1=junction:chrY:21897637-21903203:-|isoform2=junction:chrY:21901549-21903203:-@exon:chrY:21901414-21901548:-@junction:chrY:21897637-21901413:-,,0.029376683,0.683349073,KDM5D
